sample_idx,dataset,stage,image_id,base_dice,base_iou,failure70,failure80,severe50,sprc_cb_score,sprc_pp_r_score,sam_confidence_risk,mask_iou_disagreement,linear_sprc_score
566,ETIS-Larib,stage4_hard_external_polyp,60,0.8248949812073568,0.7019755409224798,0,0,0,0.804861111111111,0.7746296296296297,-0.9047619700431824,0.089615147433034,0.131435952154098
567,ETIS-Larib,stage4_hard_external_polyp,61,0.9422454923964956,0.8907978984001671,0,0,0,0.5504166666666666,0.5546296296296296,-0.9592430591583252,0.0384482947398553,-0.0919274216020664
568,ETIS-Larib,stage4_hard_external_polyp,62,0.95523188808966,0.914300386085716,0,0,0,0.7166666666666666,0.6925925925925925,-0.9403870701789856,0.0346483838945057,0.0601303047142145
569,ETIS-Larib,stage4_hard_external_polyp,63,0.9824189833854255,0.9654454705276152,0,0,0,0.1879166666666666,0.2809259259259259,-0.993297278881073,0.0040352345118624,-0.2125272153651287
570,ETIS-Larib,stage4_hard_external_polyp,64,0.9673713776803462,0.9368047299592424,0,0,0,0.2331944444444444,0.3924074074074075,-0.9904626607894896,0.0102327286784,-0.2427789331277419
571,ETIS-Larib,stage4_hard_external_polyp,67,0.9424369074478256,0.8911401259034993,0,0,0,0.2501388888888888,0.4049999999999999,-0.99166339635849,0.0188088234441559,-0.0719980459861462
572,ETIS-Larib,stage4_hard_external_polyp,68,0.9695350347100912,0.9408714195706196,0,0,0,0.1824999999999999,0.247037037037037,-0.9863881468772888,0.003352150604903,-0.3166491949557359
573,ETIS-Larib,stage4_hard_external_polyp,69,0.783135391924248,0.643568221745767,0,1,0,0.7684722222222222,0.720925925925926,-0.8915691375732422,0.0513916107298648,-0.154910775682001
574,ETIS-Larib,stage4_hard_external_polyp,7,0.8440634476324679,0.7301987690447682,0,0,0,0.8173611111111112,0.7757407407407407,-0.8630428910255432,0.0871936549713906,0.0155771495335579
575,ETIS-Larib,stage4_hard_external_polyp,70,0.805490027879465,0.6743267504500025,0,0,0,0.8606944444444444,0.8179629629629629,-0.7809486985206604,0.1060218819820388,0.0638038581111967
576,ETIS-Larib,stage4_hard_external_polyp,71,0.8808188446439422,0.7870207967930506,0,0,0,0.8347222222222221,0.8114814814814816,-0.9046272039413452,0.1121862667213881,0.1638832446185973
577,ETIS-Larib,stage4_hard_external_polyp,72,0.6061323546826018,0.4348564633948787,1,1,0,0.7406944444444444,0.6964814814814814,-0.9166184067726136,0.0322864921785805,0.0960801854528574
578,ETIS-Larib,stage4_hard_external_polyp,73,0.7975601714477455,0.6632848916927248,0,1,0,0.8093055555555555,0.7575925925925926,-0.8373326063156128,0.0785944470654845,-0.0041083066644931
579,ETIS-Larib,stage4_hard_external_polyp,74,0.7879914984061389,0.6501534414735494,0,1,0,0.7830555555555556,0.7403703703703703,-0.8929930925369263,0.0584496181356671,0.139715435877561
580,ETIS-Larib,stage4_hard_external_polyp,76,0.9281255910725098,0.8658902417507219,0,0,0,0.6533333333333333,0.6222222222222222,-0.949111819267273,0.0454783491784229,0.1207420036427191
581,ETIS-Larib,stage4_hard_external_polyp,77,0.9261450799913148,0.8624489795921174,0,0,0,0.7220833333333334,0.7042592592592594,-0.9436558485031128,0.0881610743614251,0.0112271174142443
582,ETIS-Larib,stage4_hard_external_polyp,78,0.8972128528317109,0.8135866065685332,0,0,0,0.7686111111111111,0.7514814814814814,-0.9376208186149596,0.1062852205280563,0.2293383043569424
583,ETIS-Larib,stage4_hard_external_polyp,79,0.814136463304767,0.6865346965419045,0,0,0,0.6972222222222222,0.6755555555555556,-0.9485060572624208,0.0259276511855256,-0.3080851047735057
584,ETIS-Larib,stage4_hard_external_polyp,8,0.8662575442512217,0.7640690704126653,0,0,0,0.8366666666666667,0.8022222222222223,-0.8676422834396362,0.10489219245919,0.1169146883990624
585,ETIS-Larib,stage4_hard_external_polyp,80,0.9439496654703604,0.8938491231015407,0,0,0,0.4888888888888889,0.4718518518518519,-0.9629124999046326,0.0187403999659303,-0.1308208373366529
586,ETIS-Larib,stage4_hard_external_polyp,82,0.9639437706889185,0.9303971574302452,0,0,0,0.2099999999999999,0.2525925925925926,-0.984489679336548,0.0062968992451356,-0.2433670936752804
587,ETIS-Larib,stage4_hard_external_polyp,83,0.956883090395735,0.9173306286049568,0,0,0,0.2605555555555555,0.3864814814814815,-0.9856534004211426,0.0157865405667476,-0.1819525367708318
588,ETIS-Larib,stage4_hard_external_polyp,84,0.9603870609264532,0.9237929087168808,0,0,0,0.3686111111111111,0.5485185185185185,-0.9767149090766908,0.033923988609008,-0.1739406670879441
589,ETIS-Larib,stage4_hard_external_polyp,85,0.9639124609200562,0.9303388223122784,0,0,0,0.1880555555555555,0.2818518518518518,-0.98832368850708,0.0061075983646047,-0.3726331970964704
590,ETIS-Larib,stage4_hard_external_polyp,86,0.9482997708911208,0.9016825751712956,0,0,0,0.2719444444444444,0.2692592592592593,-0.9785453677177428,0.0062704807833867,-0.2772158439906327
591,ETIS-Larib,stage4_hard_external_polyp,87,0.9248265612425368,0.8601650002731945,0,0,0,0.7280555555555556,0.7203703703703703,-0.9477590918540956,0.0630439797084264,0.2659761582359721
592,ETIS-Larib,stage4_hard_external_polyp,88,0.907603130803014,0.8308364445150797,0,0,0,0.7000000000000001,0.705925925925926,-0.9547997117042542,0.0719455517428057,0.3108882503762042
593,ETIS-Larib,stage4_hard_external_polyp,89,0.9194721249664428,0.8509471585247982,0,0,0,0.7608333333333335,0.7566666666666668,-0.9484902024269104,0.0273736202944311,-0.1956252521402766
594,ETIS-Larib,stage4_hard_external_polyp,9,0.8428781204112815,0.728426395939449,0,0,0,0.8111111111111112,0.7725925925925927,-0.8751944899559021,0.094475267895744,0.1820535792717385
595,ETIS-Larib,stage4_hard_external_polyp,90,0.937910757523402,0.8830809314445806,0,0,0,0.6611111111111111,0.6703703703703704,-0.955632209777832,0.0232760882629532,-0.2077123214452413
596,ETIS-Larib,stage4_hard_external_polyp,93,0.9024040627432108,0.8221641791046104,0,0,0,0.6654166666666668,0.6516666666666667,-0.9550177454948424,0.0294530553754353,-0.2331666206728762
597,ETIS-Larib,stage4_hard_external_polyp,94,0.8586393030838231,0.7522944371607488,0,0,0,0.6333333333333333,0.6229629629629629,-0.9597583413124084,0.0345740605988686,-0.1691028681889852
598,ETIS-Larib,stage4_hard_external_polyp,98,0.8982625387606938,0.8153145103647111,0,0,0,0.6922222222222223,0.6733333333333333,-0.9504724740982056,0.0893584106370107,0.1141964669400864
599,ETIS-Larib,stage4_hard_external_polyp,99,0.9486871541269402,0.9023832989875896,0,0,0,0.5659722222222221,0.5612962962962963,-0.9603930711746216,0.0437209924073923,-0.0433842026080886
